"MAPPING_ID","HP_ID","HP_TERM","ZP_ID","ZP_TERM","SIMJ","IC","SCORE","LCS_ID","LCS_TERM"
206,HP:0031548,Follicular infundibulum tumor,ZP:0015766,,0.17647058823529413,3.7093462856190333,0.8090676862856372,MP:0002006,
207,HP:0031548,Follicular infundibulum tumor,ZP:0015765,,0.2608695652173913,3.7093462856190333,0.9836948473841787,MP:0002006,
208,HP:0031548,Follicular infundibulum tumor,ZP:0015764,,0.2857142857142857,3.7093462856190333,1.0294723038831985,MP:0002006,
209,HP:0031548,Follicular infundibulum tumor,ZP:0130694,,0.2,3.7093462856190333,0.8613183250830129,MP:0002006,
210,HP:0031548,Follicular infundibulum tumor,ZP:0130696,,0.16216216216216217,3.7093462856190333,0.7755743767583917,MP:0002006,
211,HP:0031548,Follicular infundibulum tumor,ZP:0018218,,0.15,3.7093462856190333,0.7459235502669526,MP:0002006,
212,HP:0031548,Follicular infundibulum tumor,ZP:0015372,,0.3,3.7093462856190333,1.0548952012810136,MP:0002006,
213,HP:0031548,Follicular infundibulum tumor,ZP:0015371,,0.2608695652173913,3.7093462856190333,0.9836948473841787,MP:0002006,
214,HP:0031548,Follicular infundibulum tumor,ZP:0003996,"lymphoid neoplasms whole organism neoplastic, malignant, abnormal",0.3,3.7093462856190333,1.0548952012810136,MP:0002006,
215,HP:0031548,Follicular infundibulum tumor,ZP:0142430,,0.16666666666666666,3.7093462856190333,0.7862724597342231,MP:0002006,
216,HP:0031548,Follicular infundibulum tumor,ZP:0100233,,0.2857142857142857,3.7093462856190333,1.0294723038831985,MP:0002006,
217,HP:0031548,Follicular infundibulum tumor,ZP:0020903,"neoplasm whole organism increased amount, abnormal",0.2727272727272727,3.7093462856190333,1.0058031099961453,MP:0002006,
218,HP:0031548,Follicular infundibulum tumor,ZP:0102980,,0.15384615384615385,3.7093462856190333,0.7554261441901552,MP:0002006,
219,HP:0031548,Follicular infundibulum tumor,ZP:0102979,,0.1935483870967742,3.7093462856190333,0.8473122156354022,MP:0002006,
220,HP:0031548,Follicular infundibulum tumor,ZP:0102978,,0.15789473684210525,3.7093462856190333,0.7653014148843956,MP:0002006,
221,HP:0031548,Follicular infundibulum tumor,ZP:0102977,,0.24,3.7093462856190333,0.9435269516810677,MP:0002006,
222,HP:0031548,Follicular infundibulum tumor,ZP:0102976,,0.24,3.7093462856190333,0.9435269516810677,MP:0002006,
223,HP:0031548,Follicular infundibulum tumor,ZP:0102960,,0.1590909090909091,3.836761623666563,0.7812770921217554,HP:0011793,Neoplasm by anatomical site
224,HP:0031548,Follicular infundibulum tumor,ZP:0102959,,0.25,3.7093462856190333,0.9629831625759395,MP:0002006,
225,HP:0031548,Follicular infundibulum tumor,ZP:0102958,,0.2,3.7093462856190333,0.8613183250830129,MP:0002006,
226,HP:0031548,Follicular infundibulum tumor,ZP:0102957,,0.25,3.7093462856190333,0.9629831625759395,MP:0002006,
227,HP:0031548,Follicular infundibulum tumor,ZP:0105798,,0.1276595744680851,3.7093462856190333,0.6881377539249666,MP:0002006,
228,HP:0031548,Follicular infundibulum tumor,ZP:0105776,,0.3,3.7093462856190333,1.0548952012810136,MP:0002006,
229,HP:0031548,Follicular infundibulum tumor,ZP:0141892,,0.23076923076923078,3.7093462856190333,0.9252042958120157,MP:0002006,
230,HP:0031548,Follicular infundibulum tumor,ZP:0015763,,0.25,3.7093462856190333,0.9629831625759395,MP:0002006,
231,HP:0031548,Follicular infundibulum tumor,ZP:0139895,,0.20689655172413793,3.7093462856190333,0.8760427818578937,MP:0002006,
232,HP:0031548,Follicular infundibulum tumor,ZP:0139801,,0.21428571428571427,3.7093462856190333,0.8915491676553434,MP:0002006,
233,HP:0031548,Follicular infundibulum tumor,ZP:0023100,,0.15384615384615385,3.7093462856190333,0.7554261441901552,MP:0002006,
234,HP:0031548,Follicular infundibulum tumor,ZP:0102182,,0.24,3.7093462856190333,0.9435269516810677,MP:0002006,
235,HP:0031548,Follicular infundibulum tumor,ZP:0102178,,0.2857142857142857,3.7093462856190333,1.0294723038831985,MP:0002006,
236,HP:0031548,Follicular infundibulum tumor,ZP:0102177,,0.3,3.7093462856190333,1.0548952012810136,MP:0002006,
237,HP:0031548,Follicular infundibulum tumor,ZP:0102164,,0.15,3.7093462856190333,0.7459235502669526,MP:0002006,
238,HP:0031548,Follicular infundibulum tumor,ZP:0130798,,0.25,3.7093462856190333,0.9629831625759395,MP:0002006,
239,HP:0031548,Follicular infundibulum tumor,ZP:0130794,,0.25,3.7093462856190333,0.9629831625759395,MP:0002006,
240,HP:0031548,Follicular infundibulum tumor,ZP:0130758,,0.23076923076923078,3.7093462856190333,0.9252042958120157,MP:0002006,
241,HP:0031548,Follicular infundibulum tumor,ZP:0015768,,0.25,3.7093462856190333,0.9629831625759395,MP:0002006,
242,HP:0031548,Follicular infundibulum tumor,ZP:0130695,,0.1875,3.7093462856190333,0.8339678822074437,MP:0002006,
243,HP:0031548,Follicular infundibulum tumor,ZP:0140505,,0.20689655172413793,3.7093462856190333,0.8760427818578937,MP:0002006,
244,HP:0031548,Follicular infundibulum tumor,ZP:0017802,,0.2,3.7093462856190333,0.8613183250830129,MP:0002006,
245,HP:0031548,Follicular infundibulum tumor,ZP:0142378,,0.3,3.7093462856190333,1.0548952012810136,MP:0002006,
246,HP:0031548,Follicular infundibulum tumor,ZP:0142379,,0.3,3.7093462856190333,1.0548952012810136,MP:0002006,
247,HP:0031548,Follicular infundibulum tumor,ZP:0137443,,0.3,3.7093462856190333,1.0548952012810136,MP:0002006,
248,HP:0031548,Follicular infundibulum tumor,ZP:0137523,,0.3,3.7093462856190333,1.0548952012810136,MP:0002006,
249,HP:0031548,Follicular infundibulum tumor,ZP:0102431,"melanoma in situ whole organism increased amount, abnormal",0.25,3.7093462856190333,0.9629831625759395,MP:0002006,
250,HP:0031548,Follicular infundibulum tumor,ZP:0141874,,0.24,3.7093462856190333,0.9435269516810677,MP:0002006,
251,HP:0031548,Follicular infundibulum tumor,ZP:0137837,,0.2857142857142857,3.7093462856190333,1.0294723038831985,MP:0002006,
252,HP:0031547,Abnormal QT interval,ZP:0022991,,0.23684210526315788,4.6011148629531275,1.043905039119663,HP:0030956,Abnormality of cardiovascular system electrophysiology
253,HP:0031547,Abnormal QT interval,ZP:0101386,"atrium irregular rhythm heart contraction, abnormal",0.391304347826087,4.6011148629531275,1.3418033576947068,HP:0030956,Abnormality of cardiovascular system electrophysiology
254,HP:0031547,Abnormal QT interval,ZP:0002171,,0.42857142857142855,4.6011148629531275,1.4042458366814032,HP:0030956,Abnormality of cardiovascular system electrophysiology
255,HP:0031547,Abnormal QT interval,ZP:0002172,"cardiac muscle contraction irregular rhythm, abnormal",0.3,4.6011148629531275,1.174876358978228,HP:0030956,Abnormality of cardiovascular system electrophysiology
256,HP:0031547,Abnormal QT interval,ZP:0018489,"heart contraction increased frequency, abnormal",0.3,4.6011148629531275,1.174876358978228,HP:0030956,Abnormality of cardiovascular system electrophysiology
257,HP:0031547,Abnormal QT interval,ZP:0006045,"heart contraction decreased frequency, abnormal",0.3,4.6011148629531275,1.174876358978228,HP:0030956,Abnormality of cardiovascular system electrophysiology
258,HP:0031546,Cardiac conduction abnormality,ZP:0022991,,0.2571428571428571,4.6011148629531275,1.0877241478896351,HP:0030956,Abnormality of cardiovascular system electrophysiology
259,HP:0031546,Cardiac conduction abnormality,ZP:0101386,"atrium irregular rhythm heart contraction, abnormal",0.45,4.6011148629531275,1.4389237951778084,HP:0030956,Abnormality of cardiovascular system electrophysiology
260,HP:0031546,Cardiac conduction abnormality,ZP:0002171,,0.5,4.6011148629531275,1.516758857391828,HP:0030956,Abnormality of cardiovascular system electrophysiology
261,HP:0031546,Cardiac conduction abnormality,ZP:0002172,"cardiac muscle contraction irregular rhythm, abnormal",0.3333333333333333,4.6011148629531275,1.238428421152272,HP:0030956,Abnormality of cardiovascular system electrophysiology
262,HP:0031546,Cardiac conduction abnormality,ZP:0018489,"heart contraction increased frequency, abnormal",0.3333333333333333,4.6011148629531275,1.238428421152272,HP:0030956,Abnormality of cardiovascular system electrophysiology
263,HP:0031546,Cardiac conduction abnormality,ZP:0006045,"heart contraction decreased frequency, abnormal",0.3333333333333333,4.6011148629531275,1.238428421152272,HP:0030956,Abnormality of cardiovascular system electrophysiology
264,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0141652,,0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
265,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0021578,,0.2222222222222222,3.328588273483556,0.8600501630697746,MP:0000358,
266,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0141543,,0.2222222222222222,3.328588273483556,0.8600501630697746,MP:0000358,
267,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0004926,"granulocyte differentiation disrupted, abnormal",0.32142857142857145,4.393163878494598,1.1883132539512133,MP:0008246,
268,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0141505,,0.140625,3.328588273483556,0.6841657152756379,MP:0000358,
269,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0016004,,0.2222222222222222,3.328588273483556,0.8600501630697746,MP:0000358,
270,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0141472,,0.12857142857142856,3.328588273483556,0.6541875491385369,MP:0000358,
271,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0000695,"erythrocyte differentiation process quality, abnormal",0.38636363636363635,4.032227547443694,1.2481610865092585,MP:0000716,
272,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0141413,,0.18181818181818182,3.328588273483556,0.7779446432144778,MP:0000358,
273,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0141412,,0.17777777777777778,3.328588273483556,0.7692522514735181,MP:0000358,
274,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0011036,"erythrocyte development process quality, abnormal",0.3469387755102041,4.032227547443694,1.182766286249582,MP:0000716,
275,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0011035,"cilium ependymal cell disoriented, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
276,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0011034,"cilium ependymal cell decreased length, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
277,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0011028,"ciliary basal body pronephric tubule disorganized, abnormal",0.16666666666666666,3.328588273483556,0.7448252897473738,MP:0000358,
278,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0011027,"motile cilium pronephric tubule disoriented, abnormal",0.1702127659574468,3.328588273483556,0.752707258343613,MP:0000358,
279,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0011026,"motile cilium pronephric tubule decreased length, abnormal",0.16326530612244897,3.328588273483556,0.7371858540598067,MP:0000358,
280,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0003126,"nucleus nucleate erythrocyte condensed, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
281,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0007933,"mitochondrion cardiac muscle cell vacuolated, abnormal",0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
282,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0106500,"sperm decreased process quality sperm axoneme assembly, abnormal",0.15,3.328588273483556,0.7066033123489681,MP:0000358,
283,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0106501,"sperm flagellum sperm decreased length, abnormal",0.14285714285714285,3.328588273483556,0.6895742240670332,MP:0000358,
284,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0017604,,0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
285,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0103792,,0.2708333333333333,3.2632895635392076,0.9401104137946787,MP:0013656,
286,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0141210,,0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
287,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0020693,"hematopoietic progenitor cell differentiation disrupted, abnormal",0.32558139534883723,3.2632895635392076,1.030760093098483,MP:0013656,
288,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0103852,"nucleus nucleate erythrocyte size, abnormal",0.2222222222222222,3.328588273483556,0.8600501630697746,MP:0000358,
289,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0010556,"nucleus exocrine pancreas condensed, abnormal",0.2222222222222222,3.328588273483556,0.8600501630697746,MP:0000358,
290,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0141148,,0.13793103448275862,3.328588273483556,0.6775807139586887,MP:0000358,
291,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0106731,"nucleus blastomere broken, abnormal",0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
292,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0106732,"plasma membrane blastomere structure, abnormal",0.15151515151515152,3.328588273483556,0.7101630492981296,MP:0000358,
293,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0102262,"9+2 non-motile cilium ciliated olfactory receptor neuron malformed, abnormal",0.19047619047619047,3.328588273483556,0.7962517277826578,MP:0000358,
294,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0102264,"non-motile cilium myotome increased length, abnormal",0.2,3.328588273483556,0.815915225189916,MP:0000358,
295,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0102639,,0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
296,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0102291,"granulocyte differentiation decreased process quality, abnormal",0.34615384615384615,4.393163878494598,1.233170942458933,MP:0008246,
297,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140883,,0.24444444444444444,3.2632895635392076,0.8931366101670534,MP:0013656,
298,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0015545,,0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
299,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0141091,,0.21621621621621623,3.328588273483556,0.84834825504287,MP:0000358,
300,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0141046,,0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
301,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0141006,,0.25,3.328588273483556,0.9122209537008504,MP:0000358,
302,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140193,,0.15384615384615385,3.328588273483556,0.7156049913275164,MP:0000358,
303,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008996,"thymus has fewer parts of type pro-T cell, abnormal",0.21739130434782608,3.003196257553199,0.8080029403671745,MP:0002396,
304,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008990,"macrophage differentiation disrupted, abnormal",0.2923076923076923,5.721266019719898,1.2932014797790556,MP:0008247,
305,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008989,"neutrophil differentiation disrupted, abnormal",0.26865671641791045,4.393163878494598,1.086394487413357,MP:0008246,
306,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008965,"T cell differentiation in thymus disrupted, abnormal",0.3088235294117647,7.2121525488860065,1.492408256745798,MP:0008037,
307,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008950,"definitive hemopoiesis arrested, abnormal",0.26,3.2632895635392076,0.9211163262694859,MP:0013656,
308,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008948,"cilium multi-ciliated epithelial cell disorganized, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
309,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008947,,0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
310,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008941,"cilium olfactory epithelium shortened, abnormal",0.13559322033898305,3.328588273483556,0.6718139647136036,MP:0000358,
311,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008923,"rough endoplasmic reticulum notochord increased size, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
312,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008922,"rough endoplasmic reticulum hypochord increased size, abnormal",0.24242424242424243,3.328588273483556,0.8982930983490123,MP:0000358,
313,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022795,,0.175,3.328588273483556,0.7632188073282932,MP:0000358,
314,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101995,,0.17391304347826086,3.328588273483556,0.760844870606075,MP:0000358,
315,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101994,,0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
316,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101974,"nucleus fast muscle cell undistributed, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
317,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101958,,0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
318,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022736,,0.3090909090909091,4.032227547443694,1.116389214521879,MP:0000716,
319,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022730,,0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
320,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101945,"lysosome whole organism increased size, abnormal",0.24242424242424243,3.328588273483556,0.8982930983490123,MP:0000358,
321,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101944,"lysosome brain hypertrophic, abnormal",0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
322,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0101943,"mitochondrion eye morphology, abnormal",0.14545454545454545,3.328588273483556,0.6958148419837571,MP:0000358,
323,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022726,,0.24242424242424243,3.328588273483556,0.8982930983490123,MP:0000358,
324,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022700,,0.2222222222222222,3.328588273483556,0.8600501630697746,MP:0000358,
325,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0011638,"Golgi apparatus retinal cone cell morphology, abnormal",0.19047619047619047,3.328588273483556,0.7962517277826578,MP:0000358,
326,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104797,"skeletal muscle cell accumulation actin cytoskeleton vertical myoseptum, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
327,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104740,"cilium Kupffer's vesicle decreased size, abnormal",0.23529411764705882,3.328588273483556,0.884984316708302,MP:0000358,
328,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008872,"thymus lacks parts or has fewer parts of type pro-T cell, abnormal",0.2222222222222222,3.003196257553199,0.8169314206975595,MP:0002396,
329,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008870,"T cell differentiation disrupted, abnormal",0.31343283582089554,7.2121525488860065,1.5035043816930636,MP:0008037,
330,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008860,"sarcoplasmic reticulum fast muscle cell disorganized, abnormal",0.18,3.328588273483556,0.774045146762797,MP:0000358,
331,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140315,,0.31666666666666665,5.721266019719898,1.3460067754576748,MP:0008247,
332,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022614,,0.24242424242424243,3.328588273483556,0.8982930983490123,MP:0000358,
333,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022612,,0.2,3.328588273483556,0.815915225189916,MP:0000358,
334,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022610,,0.17391304347826086,3.328588273483556,0.760844870606075,MP:0000358,
335,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0140358,,0.16666666666666666,3.328588273483556,0.7448252897473738,MP:0000358,
336,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0139715,,0.21621621621621623,3.328588273483556,0.84834825504287,MP:0000358,
337,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104665,,0.14285714285714285,3.328588273483556,0.6895742240670332,MP:0000358,
338,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104664,,0.14516129032258066,3.328588273483556,0.6951130618334574,MP:0000358,
339,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104655,"vacuole Kupffer's vesicle increased volume, abnormal",0.24242424242424243,3.328588273483556,0.8982930983490123,MP:0000358,
340,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104654,"nucleus Kupffer's vesicle broken, abnormal",0.24242424242424243,3.328588273483556,0.8982930983490123,MP:0000358,
341,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104640,"mitochondrion skeletal muscle malformed, abnormal",0.1702127659574468,3.328588273483556,0.752707258343613,MP:0000358,
342,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005952,"cilium anterior lateral line neuromast decreased length, abnormal",0.21621621621621623,3.328588273483556,0.84834825504287,MP:0000358,
343,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104628,"nucleus optic tectum increased diameter, abnormal",0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
344,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005949,"cilium macula decreased length, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
345,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005948,"cilium olfactory pit decreased length, abnormal",0.18181818181818182,3.328588273483556,0.7779446432144778,MP:0000358,
346,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104619,"flagellated sperm motility process quality, abnormal",0.16071428571428573,3.328588273483556,0.7314039149538764,MP:0000358,
347,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104617,"sperm flagellum sperm absent, abnormal",0.14285714285714285,3.328588273483556,0.6895742240670332,MP:0000358,
348,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008799,"actin cytoskeleton pronephric duct disorganized, abnormal",0.18181818181818182,3.328588273483556,0.7779446432144778,MP:0000358,
349,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008785,"nucleus enterocyte shape, abnormal",0.2222222222222222,3.328588273483556,0.8600501630697746,MP:0000358,
350,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008756,"sarcolemma skeletal muscle cell structure, abnormal",0.20454545454545456,3.328588273483556,0.8251348989070598,MP:0000358,
351,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008755,"mitochondrial crista skeletal muscle cell structure, abnormal",0.18181818181818182,3.328588273483556,0.7779446432144778,MP:0000358,
352,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008754,"endoplasmic reticulum skeletal muscle cell dilated, abnormal",0.21621621621621623,3.328588273483556,0.84834825504287,MP:0000358,
353,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008753,"mitochondrion skeletal muscle cell swollen, abnormal",0.18181818181818182,3.328588273483556,0.7779446432144778,MP:0000358,
354,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008752,"mitochondrion skeletal muscle cell increased amount, abnormal",0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
355,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008714,"Golgi apparatus notochord morphology, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
356,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008713,"endoplasmic reticulum notochord increased size, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
357,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008712,"nucleus notochord morphology, abnormal",0.21052631578947367,3.328588273483556,0.8371113581815374,MP:0000358,
358,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022578,,0.1951219512195122,3.328588273483556,0.8059036162770947,MP:0000358,
359,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022577,,0.2,3.328588273483556,0.815915225189916,MP:0000358,
360,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022503,,0.1956521739130435,3.328588273483556,0.8069978511548354,MP:0000358,
361,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0022500,,0.3695652173913043,4.032227547443694,1.2207256244309097,MP:0000716,
362,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104586,,0.12162162162162163,3.328588273483556,0.6362611912821525,MP:0000358,
363,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0104585,,0.14754098360655737,3.328588273483556,0.7007875483276058,MP:0000358,
364,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0010217,"plasma membrane oligodendrocyte disorganized, abnormal",0.1388888888888889,3.328588273483556,0.67992935432493,MP:0000358,
365,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005857,"nucleus erythroblast increased size, abnormal",0.2222222222222222,3.328588273483556,0.8600501630697746,MP:0000358,
366,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005849,"photoreceptor connecting cilium photoreceptor cell swollen, abnormal",0.11842105263157894,3.328588273483556,0.627833518636153,MP:0000358,
367,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005839,"motile cilium pronephric duct decreased length, abnormal",0.16666666666666666,3.328588273483556,0.7448252897473738,MP:0000358,
368,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005829,"mitochondrial chromosome whole organism decreased amount, abnormal",0.20512820512820512,3.328588273483556,0.8263094687527628,MP:0000358,
369,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0014713,,0.22857142857142856,3.328588273483556,0.8722500655180493,MP:0000358,
370,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0005804,"cilium pronephric duct morphology, abnormal",0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
371,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008684,"hemangioblast cell differentiation disrupted, abnormal",0.2692307692307692,3.2632895635392076,0.9373248953348043,MP:0013656,
372,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008678,"spleen agenesis, abnormal",0.2222222222222222,3.003196257553199,0.8169314206975595,MP:0002396,
373,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008677,"spleen decreased size, abnormal",0.22727272727272727,3.003196257553199,0.8261625772142935,MP:0002396,
374,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008640,"Golgi apparatus chondrocyte disorganized, abnormal",0.21621621621621623,3.328588273483556,0.84834825504287,MP:0000358,
375,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008639,"Golgi apparatus chondrocyte decreased size, abnormal",0.21621621621621623,3.328588273483556,0.84834825504287,MP:0000358,
376,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008626,"primitive erythrocyte differentiation decreased occurrence, abnormal",0.265625,4.032227547443694,1.0349205004683844,MP:0000716,
377,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008609,"microtubule cytoskeleton neuron disorganized, abnormal",0.21621621621621623,3.328588273483556,0.84834825504287,MP:0000358,
378,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008608,"microtubule cytoskeleton enteric nervous system disorganized, abnormal",0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
379,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0008603,"mitochondrion spinal cord vacuolated, abnormal",0.18604651162790697,3.328588273483556,0.7869385216947847,MP:0000358,
380,HP:0031545,Abnormally low T cell receptor excision circle level,ZP:0002976,"skeletal muscle cell separated from sarcolemma sarcolemma skeletal muscle cell, abnormal",0.2,3.328588273483556,0.815915225189916,MP:0000358,
